label,text
0,أسلوب المؤلف ممل إلى حد كبير. يعيب الكتاب التكرار الشديد، وإعادة صياغة نفس الكلام بألفاظ مغايرة أو نفس الألفاظ أحيانا. خلاصة الكتاب تتلخص في آخر عشر صفحات وأراها موجزة له ولا يستأهل الأمر كل هذا التطويل
0,الفندق غير نظيف . لقد تغير الفندق من ناحية النظافه اصبح غير نظيف..
1,من أين نبدأ الحديث . من أناس حملوا عبء نهضة الأمة وارجاع المجتمع إلى أسس المجتمع صحيح الفكر والقيم فلم يتوانوا في ذلك أبدا. أم عن الدكتاتور المجنون الذي أراد أن تكون الارض له طواعية بمن فيها فلا يخالفه أحد. أم بهواجسه بأن الكل أعداء ضده. أم بضلاله وقيادة شعبه بهوى أعوج إلى هاوية مجتمعية وان بان أنها نهضة صناعية وزراعية ..... و هوى أدى إلى تكريس نظام جاهلي مستبد يريد أن يرى فقط مايريد من أوهام ضالة وهوس أهوج. وجهال غايتهم ارضاء الزعيم وتحقيق مناله واسكات كل من هو قائل وحبس كل من هو فاعل. فاجتمع عنده الاخوان والوفديين والسعديين وغيرهم في المعتقلات وان كان الاخوان هم أصحاب الحمل الأثقل في ذلك. بل ووصل إلى سجن رئيس وزراء اليمن في جنبات سجونه ومعتقلاته. دوامات من التعذيب والتلفيق والتزوير وشراء الزمم تارة واجبارها على غير الحق تارة أخرى وتضليل الشعب باستحكام الأجهزة الاعلامية في وهم أكبر عن نهضة البلاد ومحاولات المغرضين اغتيال الزعيم القائد الأعظم والامام الاعظم جمال عبد الناصر . لا يستحق أن يكون محور الحديث إلا زينب الغزالي الجبيلي امرأة بأمة كاملة حملت أمانة فرفضت أن تفرط فيها ولو ذاقت الويلات من السياط والكلاب الناهشة وابداعات زبانية عبد الناصر في طرق وأساليب التعذيب. الكتاب ليس فقط سردا لفترة اعتقال وحبس زينب الغزالي طوال سنوات وانما هو درس لكل واحد فينا في قوة الايمان بغاية الله منا.
0,على عهده في قصصه كما في رواياته يؤرخ اجتماعيا .. الاولتين متشابهتين واصابتاني بالملل .. الثالثة افضلهن وحملة معان واضحة.
0,انذار .. انذار .. انذار. ... الدواء فيه سم قاتل. ... ... إياك تقرأ المقدمة ذات ال صفحة بقلم يحيى حقي: مملة و بايخة و ملهاش أي لازمة و مليئة بالتحليل الغير منطقي على بعض الرباعيات و ستخرب متعتك... ... ... خش في المفيد على طول و استمتع بالشعر ..
1,كان عيد سعيد . كل شئ جديد مكان محترم حولك مطاعم كثيرة ومعقولة. جراجات معقولة لكن ضيقة
0,مخيب للأمل. قريب من المسجد النبوي. الاتات قديم جدا ومتهالك والنضافه غير جيده الانترنت في الغرف يكاد معدوم
0,مذكرات قرينة شاه إيران التي رافقته في أوج مجده وحتى موته. توقعت المذكرات أفضل مما صادفت بسبب هالة الأهمية التي غلفتها بها دار الشروق والسعر المبالغ به لهذا الكتاب دولار في معرض الكتاب . الكاتبة تكتب بمثالية كبيرة أفقدتها المصداقية نوعا ما فقد اطلعت على الكثير من المذكرات كان أصحابها يكتبون بمصداقية أكبر وهذا ما أكسب مذكراتهم جمالا وواقعية . لدى فرح بهلوي الكثير من الأمور المثيرة لتقولها لكنها للأسف لم تعرف كيف تقولها بسبب عشوائية الكتابة والتكلف ... أخيرا. تبا لدار الشوق الجشعة .. تبا لهم فالكتاب لا يستحق أكثر من دولار
1,رائع. الاستقبال. الموقع
0,بداية .. السرد ممل جدا ،، و كأن الكاتب يقول للقاريء أريد منك أن تغفو أثناء القراءة لتفوتك بعض الأشياك :/ ،، اللغة بها أخطاء كثيرة ،، تكلف كبير في المعاني و الألفاظ إما أن الكتابة في عصره كانت كلها متكلفة ، أو أنه أراد أن يستعرض كم المفردات اللغوية لديه فيصعب الأمر على القاريء : و لكني فهمتها على أية حال ،، الوصف كثير جدا جدا ،، و لم يكن الحد معقولا إلا بداية من الحرب الأخيرة مع التتار ... شخصيتي المفضلة قطز ، كما أشاطر الشيخ بن عبد السلام رأيه في في أنه أفضل من حكم المسلمين بعد عمر بن عبد العزيز رضي الله عنه ... أثناء حروب المسلمين مع الصليبيين و التتار كنت أنفصل تماما عن العالم الخارجي ، و أندمج فقط فيما أقرأ و الصورة التي تتمثل عنه في رأسي أثناء القراءة ،، كانت أحداثا رائعة حقا لدرجة أنني كنت أحلم بالحروب : ... لأن هذه الرواية تتمثل في استحضار أحداث العصر العباسي ، قررت مسبقا أن أقرأ للكاتب الوشاح الأحمر عن العصر العباسي الأول ، لكن أظن أنني سأؤجل هذا لوقت لاحق ... جيدة جدا ..
0,للاسف سيئ من ناحية الاستقبال ولخبطة الحجوزات . موقعه فقط. الاستقبال كان سيئ ولخبطه في الحجوزات حتى انهم اعطو نزيل جديد مفتاح لغرفتي وحمدالله كنت متواجد في الغرفه وتفادي اللخبطه
0,الصور غير واقعية . تعامل الموظفين. لا يوجد مواقفالمكان ليس نظيفيوجد رائحة سيئة
0,مخيب للأمل. . الاثاث جدا قديم
1,كتاب جميل ومحمل بالثقافات المختلفة ، كالعادة تأخذنا الرائعة أحلام مستغانمي إلى الغوص في ثقافات عدة عند قرائتنا لما تكتبه ..
0,كل شيء تحطم في لحظة عابرة . الصبا. بهجة الأهل. صوت الحصان. التعرف بالضيف. همهمة القلب حين يرى برعما في الحديقة يذوي. الصلاة لكي ينزل المطر . جمييلة
0,رااائع . اعجبني الهدوء و مناسب للعائلات.
0,الموقع جدا رائع المواقف مميزة ومتوفر جميع الخدمات حوله . الموقع المواقف. دورة المياه صغيرة وغير نظيفة الارضية
